id,name,author,regNumber,invNumber,gikNumber,type,statusId,nativeId,date_created,typology,description,technologies,image,connectedness
637d3ff2584941407ffc69d7,"""Вид Триумфальных ворот в Земляном городе"", в Москве, на переднем плане многочисленные фигурки людей, по сторонам дороги шесть декоративных пирамид","Автор рисунка: Махаев, Михаил Иванович ,Гравер: Челнаков, Никита Фёдорович",39473364,ЭРГ-21197,ГИКГЭ-340445,0,6,39694428,после 1763 г.,графика,,гравюра резцом и офортом,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48167441,2.0
637d3ff2584941407ffc69dd,"Изображение Биржи, Гостинного Двора и пристани со сложенным на ней товаром и множеством фигур: слева на воде парусные суда","Гравер: Соколов, Иван Алексеевич (под смотрением) ,Гравер: Еляков, Иван Петрович , Автор рисунка: Валериани, Джузеппе (под смотрением) , Автор рисунка: Махаев, Михаил Иванович",39473358,ЭРГ-3935,КПГЭ.1948-38/4/174,0,6,39694436,1753 г.,графика,,гравюра резцом,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48167447,2.0
637d3ff2584941407ffc69e4,"Изображение Летнего дворца имп. Елизаветы Петровны: на переднем плане - слияние Фонтанки (слева) и Мойки (справа), за деревянной баллюстрадой набережных - слева - восточный фасад дворца и стоящие перед ним кареты","Гравер: Греков, Алексей Ангильевич , Автор оригинала: Махаев, Михаил Иванович",39473351,ЭРГ-31098,ГИКГЭ-345827,0,6,39694445,1753 г.,графика,,гравюра офортом и резцом,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48167454,2.0
637d3ff2584941407ffc69e6,"""Вид Никольских триумфальных ворот"" в Москве, слева здание цейхгауза, на переднем плане многочисленные человеческие фигурки, внизу слева ""С.М. Махаев"" и надписи на русском и франц. языках","Автор рисунка: Махаев, Михаил Иванович ,Гравер: Челнаков, Никита Фёдорович",39473349,ЭРГ-21200,ГИКГЭ-340448,0,6,39694447,после 1763 г.,графика,,гравюра резцом и офортом,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48167456,2.0
637d3ff3584941407ffc69f9,Изображение невской перспективной дороги от Адмиралтейских триумфальных ворот к востоку,"Автор рисунка: Махаев, Михаил Иванович , Автор рисунка: Валериани, Джузеппе (под смотрением) ,Гравер: Качалов, Григорий Аникеевич",39473330,ЭРГ-3933,КПГЭ.1950-20/1201,0,6,39694468,1753 г.,графика,,гравюра резцом,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48167475,2.0
637d3ff3584941407ffc69fc,"""Вид Воскресенских триумфальных ворот от каретнова мосту"" с многочисленными фигурками на переднем плане","Автор рисунка: Махаев, Михаил Иванович ,Гравер: Артемьев, Прокофий Артемьевич",39473327,ЭРГ-21199,ГИКГЭ-340447,0,6,39694471,после 1763 г.,графика,,гравюра резцом и офортом,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48167478,2.0
637d3ff3584941407ffc6a06,Изображение здания Эрмитажа в Царскосельском парке на фоне Екатерининского дворца,"Автор рисунка: Махаев, Михаил Иванович ,Гравер: Неизвестный гравер",39473317,ЭРГ-3936,КПГЭ.1948-38/4/175,0,6,39694482,1761 г.,графика,,гравюра резцом,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48167488,2.0
637d3ff5584941407ffc6ce1,Проспект Петергофского дворца (на двух листах),"Автор рисунка: Махаев, Михаил Иванович , Гравер: Артемьев, Прокофий Артемьевич ,Гравер: Челнаков, Никита Фёдорович",39473978,ЭРГ-7812,КПГЭ.1948-38/4/232,0,6,39695199,1761 г.,графика,,гравюра офортом,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48168477,2.0
637d3ff5584941407ffc6ce6,Вид Аничкова дворца в Петербурге,"Автор оригинала: Васильев, Яков Васильевич , Автор рисунка: Махаев, Михаил Иванович ,Гравер: Неизвестный гравер",39473973,ЭРГ-27217,ГИКГЭ-343988,0,6,39695204,втор. пол. XVIII в.,графика,,акватинта,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48168482,2.0
637d3ff5584941407ffc6ce7,Вид Невы между Исаакиевским собором и Кадетским корпусом (левая часть панорамы),"Гравер: Васильев, Яков Васильевич , Автор рисунка: Махаев, Михаил Иванович",39473972,ЭРГ-27219,ГИКГЭ-343990,0,6,39695205,сер. XVIII в.,графика,,гравюра резцом и офортом,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48168483,2.0
5c3e15b993fa687ca4700e64,"Проспект по реке Фонтанке. С рисунка Махаева. Из альбома ""План столичного города Санктпетербурга с изображением знатнейших оного проспектов, изданный трудами Императорской Академии Наук и Художеств в Санктпетербурге 1753 года""",Качалов Григорий Аникеевич (1711-1759),4066788,Г-24,РОМИИ КП 216,0,6,3979146,Середина XVIII века,графика,"Под высоким небом уходящая с первого плана в глубину река с парусными, гребными судами и лодками. На ее диагонально расположенных берегах слева несколько двухэтажных домов, справа парк, перд ним павильон с большим куполом и здание на площади, выступающей в реку. В глубине в центре мост, за ним купола церкви.","бумага, гравюра резцом, офоpт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/784609,2.0
63a61b4e9ba1b73ff0c904d1,"Генеральный проспект села Кусково. Лист из альбома ""Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково..."".","Лоран Пьер (Гравер) 1739-1809
Махаев М.И. (Автор оригинала) 1718-1770",39679631,Л 7911,ГИМ 70488/4010,0,6,39906061,1770-е гг.,графика,,"гравюра резцом, бумага",http://goskatalog.ru/muzfo-imaginator/rest/images/original/48456096,2.0
63a61b4e9ba1b73ff0c90556,"Вид Грота в саду села Кусково. Лист из альбома ""Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково..."".","П.А. Барабе (Гравер)
Махаев М.И. (Автор оригинала) 1718-1770",39679602,Л 6637,ГИМ 70156/18202,0,6,39906238,1770-е гг.,графика,,"гравюра резцом, бумага",http://goskatalog.ru/muzfo-imaginator/rest/images/original/48456124,2.0
63a61b4e9ba1b73ff0c90559,"Генеральный проспект села Кусково. Лист из альбома ""Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково..."".","Лоран Пьер (Гравер) 1739-1809
Махаев М.И. (Автор оригинала) 1718-1770",39679601,Л 7912,ГИМ 70488/4011,0,6,39906243,1770-е гг.,графика,,"бумага, гравюра резцом",http://goskatalog.ru/muzfo-imaginator/rest/images/original/48456125,2.0
63a61ce495cd773feff6dda2,"Вид Гостиного двора на Малой Неве; (""Проспект Биржи и Гостинаго двора вверх по Малой Неве реке"").",И.П. Еляков по рисунку М.И. Махаева.,40088973,ГМИ СПб Инв.№-I-А-490 г,ГМИ СПб 164614/8,0,6,40320393,1753 г.,графика,,"бумага.  гравюра резцом, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49022969,2.0
63a61ce495cd773feff6dda7,Перспективный вид Невы от 13 линии Васильевского острова и Галерной верфи вверх по течению.,И. П. Еляков по рисунку М.И. Махаева.,40088968,ГМИ СПб Инв.№-I-А-494 г,ГМИ СПб 164614/12,0,6,40320398,1753 г.,графика,,"бумага.  гравюра резцом, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49022975,2.0
63a61ce495cd773feff6dda9,Вид Большого Царскосельского дворца со стороны главного въезда.,"Е.Т. Внуков, П.А. Артемьев, Н.Ф. Челнаков по рисунку М.И. Махаева.",40088966,ГМИ СПб Инв.№-I-А-495 г,ГМИ СПб 164614/13,0,6,40320400,1753 г.,графика,,"бумага.  гравюра резцом, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49022978,2.0
63a61ce495cd773feff6ddaa,Вид Старого Зимнего дворца и Зимней канавки.,Е. Г. Виноградов по рисунку М. И. Махаева.,40088965,ГМИ СПб Инв.№-I-А-486 г,ГМИ СПб 164614/4,0,6,40320401,1753 г.,графика,,"бумага.  гравюра резцом, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49022979,2.0
63a61ce495cd773feff6dd2a,Вид Адмиралтейства со стороны Невского проспекта.,Г. А. Качалов по рисунку М.И. Махаева.,40088944,ГМИ СПб Инв.№-I-А-488 г,ГМИ СПб 164614/6,0,6,40320423,1753 г.,графика,,"бумага.  гравюра резцом, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49023007,2.0
63a61ce495cd773feff6dd3d,"Перспективный вид Невы от старого Исаакиевского собора и Кадетского корпуса, вниз по течению.",Я. В. Васильев по рисунку М.И. Махаева.,40088925,ГМИ СПб Инв.№-I-А-493 г,ГМИ СПб 164614/11,0,6,40320442,1753 г.,графика,,"бумага.  гравюра резцом, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49023027,2.0
63a61ce495cd773feff6dd40,Вид здания Государственнх коллегий и Гостиного двора.,Е. Внуков по рисунку М.И. Махаева.,40088922,ГМИ СПб Инв.№-I-А-489 г,ГМИ СПб 164614/7,0,6,40320445,1753 г.,графика,,"бумага.  гравюра резцом, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49023030,2.0
63a61ce495cd773feff6dd42,Перспективный вид Невского проспекта от Мойки в сторону Александро-Невской лавры.,Г. А. Качалов по рисунку М.И. Махаева.,40088920,ГМИ СПб Инв.№-I-А-487 г,ГМИ СПб 164614/5,0,6,40320447,1753 г.,графика,,"бумага.  гравюра резцом, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49023032,2.0
63a61ce495cd773feff6dd49,Перспективный вид Невы от Адмиралтейства и здания  Академии Наук вверх по течению.,Е.Г. Виноградов по рисунку М.И. Махаева.,40088913,ГМИ СПб Инв.№-I-А-491 г,ГМИ СПб 164614/9,0,6,40320454,1753 г.,графика,,"бумага.  гравюра, офорт, резец","http://goskatalog.ru/muzfo-imaginator/rest/images/original/49023044 ,http://goskatalog.ru/muzfo-imaginator/rest/images/original/49023043",2.0
63a61ce495cd773feff6dd4c,Перспективный вид Невы от здания Зимнего дворца и Академии Наук вниз по течению.,Г. А. Качалов по рисунку М.И. Махаева.,40088910,ГМИ СПб Инв.№-I-А-492 г,ГМИ СПб 164614/10,0,6,40320457,1753 г.,графика,,"бумага.  гравюра резцом, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49023047,2.0
63a61ce495cd773feff6dd4e,Павильон Эрмитаж в Царском Селе.,А.А. Греков по рисунку М.И. Махаева.,40088908,ГМИ СПб Инв.№-I-А-496 г,ГМИ СПб 164614/14,0,6,40320459,1761 г.,графика,,"бумага.  гравюра резцом, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49023049,2.0
63a61ce495cd773feff6dd51,Перспективный вид Фонтанки от Запасного дворца и грота вниз по течению.,Г. А. Качалов по рисунку М. И. Махаева.,40088905,ГМИ СПб Инв.№-I-А-483 г,ГМИ СПб 164614/1,0,6,40320462,1753 г.,графика,,"бумага.  гравюра резцом, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49023052,2.0
63a61ce495cd773feff6dd5e,Вид Летнего дворца Елизаветы Петровны.,Г. А. Качалов по рисунку М. И. Махаева.,40088892,ГМИ СПб Инв.№-I-А-484 г,ГМИ СПб 164614/2,0,6,40320475,1753 г.,графика,,"бумага.  гравюра резцом, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49023069,2.0
63a61ce495cd773feff6dd65,Перспективный вид Невского проспекта от Фонтанки в сторону Адмиралтейства.,Я. В. Васильев по рисунку М. И. Махаева.,40088885,ГМИ СПб Инв.№-I-А-485 г,ГМИ СПб 164614/3,0,6,40320482,1753 г.,графика,,"бумага.  гравюра резцом, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49023076,2.0
63a61ce495cd773feff6dd6b,Охотничий павильон в Зверинце в Царском Селе.,Е.Г. Виноградов по рисунку М.И. Махаева.,40088879,ГМИ СПб Инв.№-I-А-497 г,ГМИ СПб 164614/15,0,6,40320488,1761 г.,графика,,"бумага.  гравюра резцом, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49023083,2.0
63a61ce595cd773feff6dece,Вид Большого Ораниенбаумского дворца.,"Н. Ф. Челнаков, Ф. Т. Внуков по рисунку М.И. Махаева.",40089269,ГМИ СПб Инв.№-I-А-499 г,ГМИ СПб 164614/17,0,6,40320832,1761 г.,графика,,"бумага.  гравюра резцом, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49023370,2.0
63a61ce595cd773feff6defd,Вид Большого Петергофского дворца со стороны нижнего парка.,Н. Ф. Челнаков и П. Артемьев по рисунку М.И. Махаева.,40089234,ГМИ СПб Инв.№-I-А-498 г,ГМИ СПб 164614/16,0,6,40320884,1761 г.,графика,,"бумага.  гравюра резцом, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49023411,2.0
63cefb0438f2887a18fb4e7a,Альбом «Собрание Российских и Сибирских городов». Вид Пензы.,"Балабин Патрикей Тимофеевич (Гравер) 1734/1735-1788
Свечин А.И. (Автор оригинала) конец 1720-х-1796
Махаев М.И. (Автор оригинала) 1718-1770",40716798,ИА 341/5,ГИМ 54254/83,0,6,40927833,1769 г.,графика,,"бумага, гравюра резцом",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49797664,2.0
63cefb0438f2887a18fb4e88,Альбом «Собрание Российских и Сибирских городов». Вид Свияжска.,"Рудаков Алексей Гаврилович (Гравер) 1748-после 1803
Свечин А.И. (Автор оригинала) конец 1720-х-1796
Махаев М.И. (Автор оригинала) 1718-1770",40716786,ИА 341/8,ГИМ 54254/86,0,6,40928012,1769 г.,графика,,"гравюра резцом, бумага",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49797677,2.0
63cefb0438f2887a18fb4ea5,Альбом «Собрание Российских и Сибирских городов». Вид Саранска.,"Стрижев И. С. (Гравер)
Свечин А.И. (Автор оригинала) конец 1720-х-1796
Махаев М.И. (Автор оригинала) 1718-1770",40716657,ИА 341/6,ГИМ 54254/84,0,6,40928317,1770 г.,графика,,"гравюра резцом, бумага",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49797707,2.0
63cefb0438f2887a18fb4eaf,Альбом «Собрание Российских и Сибирских городов». Вид Симбирска.,"Артемьев Прокофий Артемьевич (Гравер)
Свечин А.И. (Автор оригинала) конец 1720-х-1796
Махаев М.И. (Автор оригинала) 1718-1770",40716627,ИА 341/10,ГИМ 54254/88,0,6,40928397,1770 г.,графика,,"гравюра резцом, бумага",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49797719,2.0
63cefb0438f2887a18fb4ec9,Альбом «Собрание Российских и Сибирских городов». Вид Казани.,"Челнаков Н. Ф. (Гравер)
Свечин А.И. (Автор оригинала) конец 1720-х-1796
Махаев М.И. (Автор оригинала) 1718-1770",40716603,ИА 341/7,ГИМ 54254/85,0,6,40928731,1769 г.,графика,,"гравюра резцом, бумага",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49797740,2.0
63cefb0438f2887a18fb4ed2,Альбом «Собрание Российских и Сибирских городов». Вид Чебоксар.,"Бугреев Иван Ефстафьевич (Гравер) 1745-после 1794
Свечин А.И. (Автор оригинала) конец 1720-х-1796
Махаев М.И. (Автор оригинала) 1718-1770",40716580,ИА 341/9,ГИМ 54254/87,0,6,40928767,1769 г.,графика,,"гравюра резцом, бумага",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49797747,2.0
63cefb0438f2887a18fb4ed4,Альбом «Собрание Российских и Сибирских городов». Вид Владимира.,"Колпашников Алексей Яковлевич (Гравер) 1744-1814
Свечин А.И. (Автор оригинала) конец 1720-х-1796
Махаев М.И. (Автор оригинала) 1718-1770",40716578,ИА 341/3,ГИМ 54254/81,0,6,40928778,1769 г.,графика,,"бумага, гравюра резцом",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49797748,2.0
63cefb0438f2887a18fb4ed5,Альбом «Собрание Российских и Сибирских городов». Вид Сызрани.,"Соколов В. (Гравер)
Свечин А.И. (Автор оригинала) конец 1720-х-1796
Махаев М.И. (Автор оригинала) 1718-1770",40716576,ИА 341/11,ГИМ 54254/89,0,6,40928784,1769 г.,графика,,"бумага, гравюра резцом",http://goskatalog.ru/muzfo-imaginator/rest/images/original/49797753,2.0
6407ac6b9ee140134d7fef27,"Вид города Чебоксара на  реку Волгу к северу, гравюра","Махаев Михаил Иванович (автор оригинала) ,Рудаков Алексей Гаврилович. Бугреев Иван Евстафьевич (гравер)",41146501,ГР-11517,ГМИИ ГИК-20998,0,6,41367904,1769-1771,графика,,"бумага, резец",http://goskatalog.ru/muzfo-imaginator/rest/images/original/50533313,2.0
6407acab0e567613411c940a,"Вид вверх по Неве-реке от Адмиралтейства и Академии наук. 1753 г. Из альбома «Русская гравюра конца XVII - XVIII вв.» Л. 10. С рисунка М.И. Махаева (1717-1770), выполненного под наблюдением Д. Валериани в 1749 г. Альбом «Русская гравюра конца XVII - XVIII века». Лист графический","Виноградов Ефим Григорьевич (Гравер)  , Флекель Михаил Ильич (Составитель)",41222354,Г-3081,ТОКМ ОФ-44332/10,0,6,41444868,1983,графика,"Горизонтальная композиция. В центре по Неве движутся парусно-весельные суда. Слева и справа на берегу вдоль реки изображены двух и трех-этажные здания. Вдали, слева, видно высотное здание со шпилем.
Под изображением слева подпись: «Подсматр. Г. Валериани, снималъ Подмастерья Михайла Махаевъ»; справа - «Подсмотр Мастера Iвана Соколова, Грид. Ефимъ Виноградовъ». Под изображением слева текст на русском языке, справа на английском.","бумага, типографская печать","http://goskatalog.ru/muzfo-imaginator/rest/images/original/50640428 ,http://goskatalog.ru/muzfo-imaginator/rest/images/original/50640426 ,http://goskatalog.ru/muzfo-imaginator/rest/images/original/50640427",2.0
6407acab0e567613411c9434,"Вид Биржи и Гостиного Двора на Малой Неве. 1753 г. Из альбома «Русская гравюра конца XVII - XVIII вв.» Л.12. С рисунка М.И. Махаева, выполненного под наблюдением Д. Валериани в 1749 г. Альбом «Русская гравюра конца XVII - XVIII века». Лист графический","Еляков Иван Петрович (Гравер)  , Флекель Михаил Ильич (Составитель)",41222313,Г-3083,ТОКМ ОФ-44332/12,0,6,41444919,1983,графика,"Горизонтальная композиция. На переднем плане, на фоне здания Биржи Гостиного Двора, у пирса идёт разгрузка судов, прибывших по Неве. В глубине композиции сквозь высокие мачты кораблей просматривается панорама города. Под изображением слева надпись: «Подсмотр. Г. Валерiани. Снималъ, Подмастерье Михайла Махаевъ»; справа - «Подсмотр. Мастера Iвана Соколова, Грид. Iванъ Еляковъ».","бумага, типографская печать","http://goskatalog.ru/muzfo-imaginator/rest/images/original/50640598 ,http://goskatalog.ru/muzfo-imaginator/rest/images/original/50640599 ,http://goskatalog.ru/muzfo-imaginator/rest/images/original/50640600",2.0
6407acab0e567613411c9436,"Вид устья реки Фонтанки от Грота и Запасного дворца. 1753 г. Из альбома «Русская гравюра конца XVII - XVIII вв.» Л. 11. С рисунка М.И. Махаева, выполненного под наблюдением Д. Валериани в 1749 г. Альбом «Русская гравюра конца XVII - XVIII века». Лист графический","Качалов Григорий Аникеевич (Гравер)  , Флекель Михаил Ильич (Составитель)",41222311,Г-3082,ТОКМ ОФ-44332/11,0,6,41444921,1983,графика,"Горизонтальная композиция. На переднем плане, в центре, на Неве изображены лодки и малые парусные суда, несколько кораблей стоят слева у берега. Справа и слева вдоль берега реки изображены здания. В глубине виден каменный мост через реку. Под изображением слева надпись: «Подсмотр. Г. Валерiани, Снималъ Подмастерье Михайла Махаевъ»; справа - «Гридоровалъ Мастеръ Григорей Качаловъ».","бумага, типографская печать","http://goskatalog.ru/muzfo-imaginator/rest/images/original/50640604 ,http://goskatalog.ru/muzfo-imaginator/rest/images/original/50640605 ,http://goskatalog.ru/muzfo-imaginator/rest/images/original/50640606",2.0
5c3e0e8a93fa687ca405e06b,Проспект вниз по Неве-реке между Зимним ее Императорского Величества домом и Академией наук. С рисунка М.И. Махаева.  Правая часть.,Качалов Григорий Аникеевич (1711-1759),4661156,Г-519,РОМИИ КП 1271,0,6,4681796,Середина XVIII века,графика,"Под высоким небом на первом плане поверхность реки с парусниками слева, лодками справа. На втором плане на берегу в центре здание Кунсткамеры с высокой башней, правее трехэтажный дворец с тремя выступающими ризалитами, центральный декорирован пилястрами. Слева вдали мост и постройки противоположного берега.","бумага, гравюра резцом, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/1186237,2.0
5c3e0e8a93fa687ca405e06f,Проспект вниз по Неве-реке между Зимним ее Императорского Величества домом и Академией наук. С рисунка М.И. Махаева.  Левая часть,Качалов Григорий Аникеевич (1711-1759),4661155,Г-520,РОМИИ КП 1272,0,6,4681868,Середина XVIII века,графика,"Под высоким небом на первом плане поверхность реки с парусниками и лодками и плотом. На уходящем по диагонали в глубину берега слева трехэтажный дворец с изломанной высокой кровлей и лучковым фронтоном, перед ним на набережной кареты; в центре здания Адмиралтейства со строящимися кораблями и башней со шпилем, справа вдали церковь и часть моста через реку.","бумага, гравюра резцом, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/1186314,2.0
5c3e0d6393fa687ca4f639dc,"Проспектъ Ораниенбаума, увеселительного дворца Ея Императорского Величества при Финляндском заливъ противъ Кронштадта. Гравюра на двух листах. Лист 1ый.","Внуков Ф. , Челноков Н.",2498512,ЕД-21-XII,ЦС КП-10376,0,6,469463,Б.г.,графика,С картины М. Махаева.,"резец, бумага, гравюра на стали",http://goskatalog.ru/muzfo-imaginator/rest/images/original/37289940,2.0
5c3e0f3d93fa687ca40f77c9,Эрмитаж в Царском Селе,Греков Алексей Ангилиевич (1726-1770) с рисунка Махаева Михаила Ивановича (1718-1770),4684706,гр-1041,2108,0,6,4721506,1761 (?),графика,Парадная часть Екатерининского парка. Павильон Эрмитаж в окружении подстриженных кустарников. На втором плане - Екатерининский дворец.,"бумага, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/1217817,2.0
5c3e10bc93fa687ca4261028,Проспект вниз по Неве реке между зимним Ея Императорского Величества домом и Академией наук,"Качалов, Григорий Аникеевич (1711/12-1759) (Гравер), Махаев, Михаил Иванович (1717-1770) (Автор рисунка), Валериани, Джузеппе (Иосиф , Valeriani, Giuseppe, 1708-1762) снимал вид",5632414,ПДМП 205-гр,ГМЗ Пф КП 7921,0,6,5786822,1753,графика,,"бумага, офортом, гравюра резцом",http://goskatalog.ru/muzfo-imaginator/rest/images/original/23941486,2.0
5c3e10cd93fa687ca426fa8d,Вид Большого Петергофского дворца (левая часть двухчастной гравюры),"Челнакoв Никита Федорович (1733/36 - 1790), Артемьев Прокопий (Прокофий) Артемьевич (1733/36 - 1805/11) по оригиналу Махаева Михаила Ивановича (1717- 1770)",5632052,ПДМП 222/1-гр,ГМЗ Пф КП 6116/1,0,6,5787066,1750-1753,графика,,"бумага, гравюра резцом, офортом",http://goskatalog.ru/muzfo-imaginator/rest/images/original/23928974,2.0
5c3e10ca93fa687ca426ba36,Вид набережной Невы (правая часть двухчастной гравюры),"Качалов, Г. А. (1711-1759) (Гравер), Махаев, М. И. (1716-1770) (Автор рисунка)",5630719,ПДМП 2370-гр,ГМЗ Пф КП 16919,0,6,5788482,1750-1753,графика,,"офортом, бумага, гравюра резцом",http://goskatalog.ru/muzfo-imaginator/rest/images/original/23936950,2.0
5c3e10bd93fa687ca4262ce3,Вид Большого Петергофского дворца (правая часть двухчастной гравюры),"Челнакoв Никита Федорович (1733/36 - 1790), Артемьев Прокопий (Прокофий) Артемьевич (1733/36 - 1805/11) по оригиналу Махаева Михаила Ивановича (1717- 1770)",5630653,ПДМП 222/2-гр,ГМЗ Пф КП 6116/2,0,6,5788548,1750-1753,графика,,"офортом, гравюра резцом, бумага",http://goskatalog.ru/muzfo-imaginator/rest/images/original/23948725,2.0
5c3e10cc93fa687ca426cd67,ПРОСПЕКТ НЕВСКОЙ ПЕРСПЕКТИВНОЙ ДОРОГИ ОТ АДМИРАЛТЕЙСКИХ ТРИУМФАЛЬНЫЙ ВОРОТ К ВОСТОКУ,"Махаев Михаил Иванович (1717 - 1770)- рисовал ,Качалов Григорий Аникеевич (711/12 - 1759) - гравировал",5630640,ПДМП 166-гр,3040,0,6,5788561,1761-1770,графика,,"гравюра резцом, бумага, офортом",http://goskatalog.ru/muzfo-imaginator/rest/images/original/1985862,2.0
5c3e0e7393fa687ca404fc18,"Гравюра. ""Проспект новопостроенных палат против Аничковских ворот...""","Махаев Михаил Иванович ,Васильев Я.",3057312,ОФ-984,ГМПИС КП-927,0,6,587783,1753,графика,"На гравюре изображен в перспективе Невский проспект от реки Фонтанки в сторону Адмиралтейства. На первом плане - деревянный Аничков мост и Фонтанка, по которой плывут лодки. На заднем плане - панорама Петербурга. Внизу слева подпись: ""Под смотр.Г.Валерiани. Снималъ подмастерья Михайло Махаевъ"". Подпись справа :""Под смотр.мастера Ивана Соколова Грид.Яковъ Васильевъ"". Ниже крупными шрифтом надписи - слева: ""Проспектъ новопостроенных палатъ противъ II Аничковскихъ воротъ отъ восточной стороны с частiю Санктпетербурга и невской перспективной дороги отъ реки Фонтанки"", справа надпись на французском языке. Между надписями: картуш с гербом Петербурга, на бумаге водяной знак.
","бумага, резец, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/47026595,2.0
5c3e0e7393fa687ca404fc26,"Гравюра. ""Проспект Адмиралтейства и окололежащих строений с частью Невской перспективной дороги...""","Махаев Михаил Иванович ,Качалов Григорий Аникиевич , Валериани Джузеппе",3057304,ОФ-975,ГМПИС КП-918,0,6,587791,1753 г.,графика,"Изображен вид на Адмиралтейский проспект с Невского проспекта на середину 18 века. На переднем плане - часть Невского проспекта с двумя рядами деревьев, на нем - горожане, кареты, повозки. За ним - перпендикулярно - Адмиралтейский проспект, на нем справа - плац с марширующей воинской частью, слева - луг, на котором пасутся лошади. На заднем плане - здание Адмиралтейства, справа - Зимний дворец, слева видны купола 2-го Исаакиевского собора. Слева под гравюрой надпись ""Подсмотр.Г.Валерiани"", ""снималъ подмастерья Михайла Махаевъ"". Справа под гравюрой: ""грид.мастеръ Григорей Качаловъ"". Ниже подписей слева: ""Проспект Адмиралтейства и окололежащих строений съ частiю Невской перспективой дороги с западную сторону"". В центре виньетка с гербом Петербурга в картуше из цветов, листьев, завитков. Справа надпись на французском языке.","бумага, офорт",http://goskatalog.ru/muzfo-imaginator/rest/images/original/47026634,2.0
5c3e11e893fa687ca436a7e6,Вид Биржи и Гостиного Двора на Малой Неве. 1753 г. Графический лист,Елянов Иван Петрович,6181144,Г-311,КП-4771-12,0,6,6407081,Вторая половина XVIII века,графика,"Надписи: Под изображением слева надпись:"" Подсмотр. Г. Валерiани. Снималъ, Подмастерье Михайла Махаевъ. Справа - Подсмотр. Мастера Iвана Соколова, Грид. Iванъ Еляковъ""","печать, бумага",http://goskatalog.ru/muzfo-imaginator/rest/images/original/2623404,2.0
5c3e11e893fa687ca436a809,Вид вверх по Неве-реке от Адмиралтейства и Академии наук. 1753 г. Графический лист,Виноградов Ефим Григорьевич,6181098,Г-309,КП-4771-10,0,6,6407127,Вторая половина XVIII века,графика,"Надписи: Под изображением слева подпись:"" Подсматр. Г. Валериани, снималъ Подмастерья Михайла Махаевъ. Справа - Подсмотр Мастера Iвана Соколова, Грид. Ефимъ Виноградовъ"". Клейма: Под изображением слева текст на русском языке, справа на английском.","печать, бумага",http://goskatalog.ru/muzfo-imaginator/rest/images/original/2623450,2.0
5c3e11e893fa687ca436a81b,Вид устья реки Фонтанки от Грота и Западного дворца.1753 г. Графический лист,Качалов Григорий Аникеевич,6181078,Г-310,КП-4771-11,0,6,6407147,Вторая половина XVIII века,графика,"Надписи: Под изображением слева надпись - Подсмотр. Г. Валерiани, Снималъ Подмастерье Михайла Махаевъ. Справа - Гридоровалъ Мастеръ Григорей Качаловъ.","печать, бумага",http://goskatalog.ru/muzfo-imaginator/rest/images/original/2623470,2.0
