id,name,author,regNumber,invNumber,gikNumber,type,statusId,nativeId,description,technologies,,,image,connectedness,plot
62704d5f07ce27069ca40527,"Гостиный двор. Невский проспект, д.35 . 1757 г., 1761-1785 гг., переделка фасада - 1886-1887 гг., г. Санкт-Петербург (Ленинград), «Проспект Биржи и Гостиного двора вверх по Малой Неве реке». Архитектор: Растрелли Ф.Б., В.В.; Архитектор: Валлен-Деламот Ж.-Б.; Архитектор: Бенуа А.Н.","Махаев М.И. , Еляков И.П.",35308965,Р III-1621,ГНИМА ОФ-151/932,0,6,35502819,,"бумага, гравюра резцовая",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/42327139,1.0,Проспект Биржи и Гостиного двора
5c3e0d6393fa687ca4f63b72,Охотничей Павильонъ въ звъринцъ Ея Императорского Величества дворца въ Сарском Селъ. Гравюра,Махаев М. М.,2042373,ЕД-7-XII,ЦС КП-10362,0,6,470246,,"бумага, резец",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/39238589,1.0,Охотничий павильон Монбижу в Зверинце. Екатерининский парк. Царскок село. 
61fee8954f25475e0d874296,"г. Санкт-Петербург, г. Пушкин (Царское Село). Павильон Монбижу в Зверинце. Екатерининский парк. 1747-1753 гг. «Охотничий павильон в Зверинце Ея Императорского Величества дворца в Царском Селе». Общий вид. Архитектор: Чевакинский С.И.; Архитектор: Растрелли Ф.Б., В.В. Гравировальная мастерская при Императорской Академии наук и художеств, Санкт-Петербург.",Махаев М.И.,33620210,Р III-3371,ГНИМА ОФ-1163/546,0,6,33801210,,"бумага верже (с водяным знаком), гравюра резцовая",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/39971008,1.0,Охотничий павильон Монбижу в Зверинце. Екатерининский парк. Царскок село. 
61844d358ac74a748fb157cc,г. Санкт-Петербург. Грот. Летний сад. 1704-1720 гг. 1714-1719 гг. «Проспект по реке Фонтанке от Грота и Запасного дворца на полдень». Из издания «Планы столичного города Санкт-Петербурга...» (1753 г.). Строитель: Маттарнови И.С.; Строитель: Микетти Н.; Строитель: Земцов М.Г.; Архитектор: Шлютер А.,"Махаев М.И. , Качалов Г.А.",31752258,Р III-3353,ГНИМА ОФ-1163/514,0,6,31936255,,"бумага верже, гравюра резцовая",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/37405935,1.0,Грот. Летний сад по реке Фонтанке
61fee94e4f25475e0d8868dc,Гравюра. Проспект новопостроенных палат против Аничковских ворот от восточной стороны с частию Санкт-Петербурга и Невской перспективой дороги от реки Фонтанки.,"Васильев Яков Васильевич , Махаев Михаил Иванович (автор рисунка)",33808661,МЛ-878,МАЭ № 7755-22,0,6,33995750,,,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/40246024,2.0,Проспект палат против Аничковских ворот и Невской перспективой дороги от реки Фонтанки
608f1675154d0f7c266f527d,Адмиралтейство со стороны Адмиралтейского луга.,Г. А. Качалов по рисунку М. И. Маxаева.,28682342,ГМИ СПб Инв.№-I-А-1102 г,ГМИ СПб 163547,0,6,28843754,"На переднем плане слева - часть углового трехэтажного дома, правее - часть Невского проспекта, обсаженного деревьями; по сторонам его: слева - пасущийся скот, справа - смотр войск; на втором плане - старое Адмиралтейство и правее - Зимний дворец; на другом берегу Невы видна башня Кунсткамеры; под изображением в центре в картуше - герб Петербурга; внизу - надписи: ""Проспектъ Адмиралтейства и около лежащихъ строенiй съ частiю Невской перспективой дороги въ западную сторону"", тот же текст - на французском языке; под рамкой слева - ""Подсмотр. Г.Валерiани, снималъ подмастерья Михайла Махаевъ"", справа - ""Грид. Мастеръ Григорей Качаловъ""; лист № 6 из издания ""Планъ столичнаго города Санктъ-Петербурга… 1753 года"".",бумага.  гравюра резцом,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/33144932,2.0,Главное Адмиралтейство
608f1675154d0f7c266f526b,Большой Петергофский дворец со стороны Нижнего парка.,П. Артемьев и Н. Ф.Челнаков по рисунку М. Махаева.,28682360,ГМИ СПб Инв.№-I-А-1156 г,ГМИ СПб 163593,0,6,28843732,,бумага.  офорт,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/33144913,2.0,Большой дворец. Петергоф
637d3fb6cb5f4b407e48a4fe,План столичного города Петербурга [План Трускотта].,"Под руководством Ивана Фомича Трускотта (1721—1786) , гравировано под наблюдением М. И. Махаева, И. Соколова.
Академия наук. С.-Петербург.",39051666,ГМИ СПб Инв.№-I-А-66 к,ГМИ СПб 172363,0,6,39264116,,бумага.  гравюра,,,"http://goskatalog.ru/muzfo-imaginator/rest/images/original/47456950 ,http://goskatalog.ru/muzfo-imaginator/rest/images/original/47456949",1.0,План Петербурга 1753
637d3feff5b1ca408c58ab4e,Проспект Аничкова дворца и Невской перспективной дороги.,"Автор рисунка: Валериани, Джузеппе (под смотрением) , Гравер: Соколов, Иван Алексеевич (под смотрением) ,Гравер: Васильев, Яков Васильевич , Автор рисунка: Махаев, Михаил Иванович",39467538,ЭРГ-3916,КПГЭ.1946-152/76/3,0,6,39688628,,гравюра резцом,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48159297,3.0,Проспект палат против Аничковских ворот и Невской перспективой дороги от реки Фонтанки
5d3a24a6825ad31ace70a6ec,Вид Воскресенских Триумфальных ворот от Куретнова моста. Гравюра,"Махаев М. И. (Автор рисунка) ,Неизвестный гравер (сер. XVIII  века ) (Гравер)",18061421,,ММ ОФ-16420/1,0,6,18188596,,"офорт, гравюра резцовая, бумага",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/18222997,2.0,Воскресенские ворота. Китайгородская стена
6227c7b2cff1801b8a9b127d,Вид Триумфальных ворот на тверской улице в Белом городе (Страстная площадь). 2-я серия. Лист 3-й. Придворный календарь на 1766 г.,"Неизвестный гравер
Махаев М. И. (Автор рисунка)",34256960,Л 952,ГИМ 70156/16510,0,6,34456490,,"бумага плотная, гравюра",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/40909394,2.0,Вид Триумфальных ворот на Тверской улице в Белом городе
63a61ce495cd773feff6dd42,Перспективный вид Невского проспекта от Мойки в сторону Александро-Невской лавры.,Г. А. Качалов по рисунку М.И. Махаева.,40088920,ГМИ СПб Инв.№-I-А-487 г,ГМИ СПб 164614/5,0,6,40320447,,"бумага.  гравюра резцом, офорт",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/49023032,2.0,Проспект Невской Перспективой дороги от Адмиралтейских триумфальных ворот к востоку.
5c3e10d193fa687ca427733e,План Санкт-Петербурга. Лист 6.,"граверы гравировальной палаты АН по оригинальному чертежу составленному :Трускотом И. Ф. с рисунков Махаева М.И., Павлова М., Алексеева. Ф.",5632403,ПДМП 185-гр,ГМЗ Пф КП 3059,0,6,5787079,,"офортом, бумага, гравюра резцом",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/23935212,3.0,План Петербурга 1753
62c206cec80909654ac377d4,Гравюра Вид Удинского острога,"(гравер) ,Махаев М",36391799,Гр-5,КяМ ОФ-3259/1,0,6,36607847,,"бумага, печать",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/43875666,2.0,Вид Удинского острога
637d3feef5b1ca408c58aaa5,Проспект здания Двенадцати коллегий и части Гостиного двора,"Гравер: Внуков, Еким (Аким, Яким) Терентьевич , Автор рисунка: Махаев, Михаил Иванович , Гравер: Соколов, Иван Алексеевич (под смотрением) , Автор рисунка: Валериани, Джузеппе (под смотрением)",39467620,ЭРГ-3918,КПГЭ.1946-152/76/5,0,6,39688379,,гравюра резцом,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48159199,3.0,Проспект Государственных коллегий
5c3e175e93fa687ca486dd1b,«Эрмитаж в саду Ея императорского величества в Царском селе». 1761. По оригинальному рисунку М.И.Махаева.,"Греков Алексей Ангилиевич (Санкт-Петербург, 1723/26 - 1757, Санкт-Петербург)",8994363,Г505,ИГМИИ КП1668,0,6,9107909,,"бумага, офорт, резец",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/5587467,2.0,Эрмитаж. Екатерининский парк
6227c7b2cff1801b8a9b1286,Вид Триумфальных ворот в Земляном городе (Красные ворота). 2-я серия. Лист 7-й. Придворный календарь на 1766 г.,"Неизвестный гравер
Махаев М. И. (Автор рисунка)",34256951,Л 1438,ГИМ 45856/432,0,6,34456500,,"бумага, гравюра",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/40909403,2.0,Вид Триумфальных ворот в Земляном городе
5d114583825ad31aced84386,"Негатив на стеклянном носителе. Проспект вниз по Неве реке, гравюра М. И. Махаева.",,17198309,МЛ-1351,МАЭ № 7700-6,0,6,17329184,,,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/17051046,5.0,Проспект вниз по Неве реке между Зимним домом и Академией Наук
62704cd108d6c306a32936cd,"Альбом: «Москва. Снимки с видов местностей, храмов, зданий и других сооружений. Приложение 3-е. Со старых гравюр». Лист из альбома:. Кремль (в середине XVIII ст.). Воспроизведение гравюры П.Балабина по рисунку М.Махаева","Найденов Н. А. (Издатель)
Шерер, Набгольц и К (фототипия)",35188487,ИА 235/23,ГИМ 54744/246,0,6,35386862,,"бумага, фототипия",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/42184039,4.0,Вид Кремля из Замоскворечья между Каменным и Живым мостом к полудню.
6227c7b2cff1801b8a9b1256,Кремль. Новый императорский дворец с галереями старого дворца. 1 серия. Лист 6-й. Придворный календарь на 1765 г.  Лист горизонтальный,"Махаев М. И. (Авторы рисунка)
Балабин Патрикей Тимофеевич (Гравер) 1734/1735-1788",34256998,Л 957,ГИМ 70156/16515,0,6,34456444,,"бумага плотная, гравюра",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/40909356,2.0,Новый императорский дворец с галереями старого дворца.
5c3e0e8293fa687ca405b07c,"""Вид Кремлевского Старого дворца"". Гравюра","Челноков Никита , Махаев М. М.",14949769,Гр-1500,ЛМФД ГИК-2850,0,6,15077365,Вид Кремлевского старого дворца с Красным крыльцом и золотой решеткой.,"гравюра резцом, бумага",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/13877983,2.0,Теремной дворец
637d3ff1584941407ffc6783,Проспект Государственых коллегий,"Гравер: Внуков, Еким (Аким, Яким) Терентьевич , Автор рисунка: Махаев, Михаил Иванович",39472637,ЭРГ-31455,ГИКГЭ-345994,0,6,39693690,,гравюра резцом и офортом,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48166153,2.0,Проспект Государственных коллегий
608f16d6172e287c2d0eaec7,"Проспект Итальянского Домика в Кускове, принадлежащем Его Сиятельству Графу Петру Борисовичу Шереметеву. Представлен на Северо-восток","Неизвестный русский художник XVIII века, под руководством М.И. Махаева (1716-1770) в 1768 г. (Автор рисунка) ,Лоран Пьер Франсуа",28563590,ГР 6,ГМК КП 14215,0,6,28726833,"Изображен Итальянский домик в регулярном парке – двухэтажное здание с прямоугольными оконными проемами, украшенное пилястрами, балконом с чугунной решеткой над центральным входом и балюстрадой на кровле, устои которой завершаются вазами с цветами. В глубине - Менажереи. На первом плане, среди куртин и газонов фигуры гуляющих (в одной паре – дама под зонтиком); слуга, переносящий вазон с цветущим деревцем и т.д. Под изображением герб рода Шереметевых с девизом «Deus conservat omnia»; надпись на русском и французском языках: «Проспектъ особливой Итальянского Домика въ Кускове, принадлежаще Е.С.Гр.П.Б.Шереметеву представлен на северо-востокъ»  и  экспликация на тех же двух языках.
В правом нижнем углу под изображением подпись «Grave a Paris, par Pierre Laurent, мembre de l’Academie de Peinture et  de Sculpture a Marseille».","бумага, резец, офорт",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/32979935,2.0,Проспект Итальянского домика в Кускове
5e753b0e1c266ee13df6faef,"Репродукция с гравюры Махаева М.И. Панорама Невы с видом на палаты графа Апраксина, на Адмиралтейство и Васильевский остров. 1730 - 1740-х годов.",,21595736,,ГМИ СПб 447891,0,6,21727724,,стекло,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/23148865,4.0,
5c3e130d93fa687ca4482254,Санкт-Петербург. Проспект новопостроенных палат против Аничковских ворот от восточной стороны с частью Санкт-Петербурга и невской перспективной дороги от реки Фонтанки. Коллекция И.С. Зильберштейна,Махаев Михаил Иванович,6558049,МЛК ГЗ 400,КП-378315,0,6,6784154,"Воспроизведение гравюры Я. Васильева по рисунку М.И. Махаева ""Проспект новопостроенных палат против Аничковских ворот..."" 1753. На первом плане мост через реку, далее широкий проспект. Слева - Аничков дворец, вдали - Адмиралтейтсво.","кисть, перо, бумага, тушь",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/2889624,4.0,Проспект палат против Аничковских ворот и Невской перспективой дороги от реки Фонтанки
637d3ff2584941407ffc69dd,"Изображение Биржи, Гостинного Двора и пристани со сложенным на ней товаром и множеством фигур: слева на воде парусные суда","Гравер: Соколов, Иван Алексеевич (под смотрением) ,Гравер: Еляков, Иван Петрович , Автор рисунка: Валериани, Джузеппе (под смотрением) , Автор рисунка: Махаев, Михаил Иванович",39473358,ЭРГ-3935,КПГЭ.1948-38/4/174,0,6,39694436,,гравюра резцом,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48167447,2.0,Проспект Биржи и Гостиного двора
5cbe39c293fa687ca4375a86,Панорама Невы вниз по течению от Зимнего дворца и Академии наук; правая часть - Академия наук и Кунсткамера,Г. А. Качалов по рисунку М. Махаева,16214829,ГМИ СПб Инв.№-I-А1061/1г,ГМИ СПб 163526/2,0,6,16343102,,"Бумага.  Гравюра резцом, офорт.",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/15689011,2.0,Проспект вниз по Неве реке между Зимним домом и Академией Наук
6011e39cf2d7344dae8c84bc,План Петербурга 1753 г.,"И. Трускот, И. Соколов, М. Махаев.",26708285,ГМИ СПб Инв.№-I-А-57/4 к,ГМИ СПб 172355/4,0,6,26868989,,бумага.  гравюра,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/30339605,1.0,План Петербурга 1753
5c3e0e1593fa687ca4003ec6,Эрмитаж в Царском Селе,Махаев Михаил Иванович,3205240,Г-423,НХМ-2193,0,6,1665169,"На переднем плане изображено двухэтажное каменное строение в стиле барокко, стоящее на каменной платформе, окруженной рвом. На втором плане - Екатерининский дворец.","гравюра резцом, бумага",,,"http://goskatalog.ru/muzfo-imaginator/rest/images/original/39678855 ,http://goskatalog.ru/muzfo-imaginator/rest/images/original/39678854",1.0,Эрмитаж. Екатерининский парк
608f1855154d0f7c26724c72,"г. Москва. Грот. Усадьба Кусково, ул. Юности, 2. 1756-1762/1775 гг. Общий вид. Лист из альбома «Подлинное представление строений и саду, находящихся в одном из увеселительных домов, называемом село Кусково...». Архитектор: Аргунов Ф.С.; Мастер: Фохт И.","Барабе П.-А. , Махаев М.И.",28538021,Р III-6787/12,ГНИМА ОФ-1478/1940,0,6,28701630,,"бумага верже, гравюра резцовая, офорт",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/32948513,2.0,Грот в Кускове
6227c7a8cff1801b8a9afc9d,Екатерининский дворец в Царском Селе. Увраж «План столичного города Санктпетебурга с изображением знатнейших проспектов...изданный трудами Императорской академии наук и художеств в Санктпетербурге 1753 года».,"Челнаков Н.Ф., Артемьев П.А. и Внуков Е.Т. (Граверы)
Махаев М.И. (Автор оригинала) 1718-1770",34251357,ИА 311/23,ГИМ 89540/23,0,6,34450199,,"бумага, гравюра",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/40903063,2.0,Дворец в Царском селе
62704d5f07ce27069ca40510,"Павильон Монбижу в Зверинце. Екатерининский парк. 1747-1753 гг., г. Санкт-Петербург (Ленинград), г. Пушкин (Царское Село), Вид павильона Монбижу (или Охотничьего павильона). Общий вид. Архитектор: Чевакинский С.И.; Архитектор: Растрелли Ф.Б., В.В.",Махаев М.И.,35308988,Р III-1616,ГНИМА ОФ-151/927,0,6,35502793,,"бумага (серая), гравюра резцовая",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/42327115,1.0,Охотничий павильон Монбижу в Зверинце. Екатерининский парк. Царскок село. 
5cbe39c293fa687ca4375a15,Перспективный вид Невы от Галерной верфи и тринадцатой линии Васильевского острова вверх по течению,С гравюры М. Махаева,16214852,ГМИ СПб Инв.№-I-А938г,ГМИ СПб 163459,0,6,16343076,"На переднем плане Нева с парусниками и лодками, справа перспектива Английской набережной с Исаакиевским собором и Адмиралтейством в глубине, слева перспективный вид набережной Васильевского острова с Петропавловской крепостью в глубине, внизу подпись: Vue de la Neva vers l'Orient"", под рамкой подписи: слева ""Dessine par M. Le Ch. De Lespinasse"", справа ""Grave par Fessard L'Aine"".","Бумага.  Гравюра резцом, акварель.",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/15688964,2.0,Проспект вверх по Неве между Галерною Верфью и 13 ой Линией Васильевского Острова
608f16d6172e287c2d0eaecc,"Генеральный Проспект села Кускова под Москвой, принадлежащего Его Сиятельству Графу Петру Борисовичу Шереметеву, на Север к Лабиринту представленный","Лоран Пьер Франсуа , Неизвестный русский художник XVIII века, под руководством М.И. Махаева (1716-1770) в 1768 г. (Автор рисунка)",28563585,ГР 15,ГМК КП 14223,0,6,28726839,"Перспективное изображение регулярного парка с дворцом, пруда, каскадов, данное со стороны оранжереи, оживлённое фигурами людей на первом плане. Под изображением герб рода Шереметевых с девизом «Deus conservat omnia» надпись на русском и французском языках: «Генеральной Проспектъ села Кускова под Москвою, принадлежащего Его Сiятельству Графу Петру Борисовичу Шереметеву, на Северъ к лабиринту представленной» и экспликация на тех же двух языках. В левом нижнем углу под изображением подпись: «Grave a Paris Par Pierre Laurent , de l’Academie de Seinture et Sculpture de Marseille».","офорт, бумага, резец",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/32979941,3.0,Перспективный вид сверху. Кусково
5c95516093fa687ca46ae0ec,"гравюра. Вид Троице-Сергиевой пустыни близ Санкт-Петербурга с тезисом, посвященным Екатерине II.",Махаев Михаил Иванович,15683596,347/1-гр,СПМЗ КП ИХО-18840/1,0,6,15801252,"Гравюра с изображением вида Троице-Сергиевой пустыни близ Петербурга с двухчастной композицией. В верхней части листа, заключенной в сложную прихотливую декоративную раму, составленную из завитков, раковин, побегов, щитков помещен вид пустыни с северной стороны, представляющий собой тип перспективного плана-проспекта, над которым в облаках помещены поколенные фигуры Преподобного Сергия и Никона Радонежских, Св. Апостола Иоанна и Св. Бессеребренника Кира, предстоящих двум трубящим Славам, несущим медальоны с вензелями «Р.Р.» и Е,А.II», над ними икона «Св. Троица», от которой спускаются лучи сияния. Под видом картуш, фланкированный двумя фигурками Ангелом, с текстом виршей. В нижней части - текст тезиса-комментария.","резец, бумага",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/14911738,1.0,Вид Троице-Сергиевой пустыни с тезисом в честь Екатерины II
5c3e078c93fa687ca4a132bd,"""Дворец Ея Императорского Величества в Сарском Селе"". Гравюра",Махаев Н. М.,10778153,ЕД-847-XII,ЦС КП-24163,0,6,10898375,"На двух склеенных листах. Левая сторона: внизу надпись: ""Дворецъ Ея Императорского Величества въ Сарскомъ Селъ въ 25-ти верстах отъ Санкт-Петербурга: надпись: Рисовал М.М. Махаевъ; правая сторона: внизу надпись: ""Maison de Plaisance de Sa Maj-te Imp-le de toutes Russies etc, etc, etc a Sarskoe Selo,...25 verstes de S`Petersborg (Загородный дворец Ея Императорского Величества Самодержца всея...Руси и пр. и пр. в Царском Селе). Под стеклом, в рамке.","бумага, багет, резец",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/39245195,2.0,Дворец в Царском селе
608f1854154d0f7c26724aed,"г. Санкт-Петербург. Усадьба А. П. Бестужева-Рюмина на Каменном острове. 1734 г., 1746-1756 гг. Общий вид ансамбля с Малой Невки. Лист из сюиты ""Виды Каменного острова гр. Бестужевой-Рюминой"". Архитектор: Трезини П. (?). Гравировано при Императорской Академии Наук и Художеств, Санкт-Петербург.",Махаев М.И.,28537352,Р III-6993,ГНИМА ОФ-1478/2166,0,6,28701151,,"гравюра резцовая, бумага верже (справа и слева водяные знаки: «iv», «strasburg lily»)",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/32947911,1.0,Общий вид усадьбы Бестужевых-Рюминых на Каменном острове с Малой Невки
62704a8108d6c306a3265e25,"Проспект Оранжереи в саду села Кускова. Лист из альбома ""Подлинное представление строениев и саду в одном из увеселительных домов называемом Кусково, принадлежащее его Cиятельству Господину графу Петру Борисовичу Шереметеву..."".","Махаев М.И. (Автор оригинала) 1718-1770
Лоран Пьер (Гравер) 1739-1809",34677047,ИА 173/10,ГИМ 89577/10,0,6,34880514,,"бумага, резец",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/41475553,2.0,Оранжерея в Кускове
5cbe39c293fa687ca4375aed,Павильон Эрмитаж в саду Бестужевых-Рюминых на Каменном острове,По рисунку М. И. Махаева,16214809,ГМИ СПб Инв.№-I-А1148г,ГМИ СПб 163586,0,6,16343122,Гравюра с рисунка М.Махаева на двойном листе.,"Бумага.  Гравюра, акварель.",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/15689059,2.0,Павильон Эрмитаж в саду Бестужевых-Рюминых на Каменном острове
5d3a24a6825ad31ace70a3f3,Вид Красной площади у Никольских ворот Кремля,"Неизвестный гравер (Гравер)  , Девильи Ж Л (Автор рисунка) , Махаев М. И. (Автор рисунка)",18061094,,ММ ОФ-18153,0,6,18188291,"9ый лист, изображающий вид Красной площади от центра к Воскресенским воротам. Слева - Никольские ворота. На переднем плане торг. пирогами квасом и проч. На листе никаких подписей нет, но данный лист из серии: ""Описание вшествия в Москву и Каронования Государыни императрицы Екатерины II"".176 - Серия","гравюра резцовая, бумага",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/18222705,2.0,Вид Красной площади у Никольских ворот Кремля
61844ca3e07053748e2f6540,План 13 частей г. Петербурга с аксонометрическим изображением ряда зданий. Лист I с изображением фрагмента Выборгской части и Аптекарского о-ва.,"Соколов И.А. ,Трускот И. , Махаев М.И.",31736607,Р III-3366/1,ГНИМА ОФ-1163/535,0,6,31921346,,"бумага верже, гравюра резцовая",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/37390032,1.0,План Петербурга 1753
5cbe39c293fa687ca43759fe,Старый Зимний дворец со стороны Невы,Е.Г. Виноградов по рисунку М. И. Махаева,16214857,ГМИ СПб Инв.№-I-А1095г,ГМИ СПб 163543,0,6,16343070,"На переднем плане - Нева с парусниками и лодками; на берегу слева - старый Зимний дворец, справа - перспектива Зимней канавки с мостом, правее - трехэтажное здание; под изображением в картуше - герб Петербурга; внизу - надписи: слева - ""Проспектъ стараго Зимняго дворца съ каналомъ, соединяющимъ Мойку съ Невою"", справа - тот же текст на французском языке; под рамкой слева - ""Подсмотр. Г.Валерiани, снималъ подмастерья Михайла Махаевъ"", справа - ""Подсмотр. мастера Ивана Соколова, грид. Ефимъ Виноградовъ""; лист № 7 из издания ""Планъ столичнаго города Санктъ-Петербурга… 1753 года"".",Бумага.  Гравюра резцом.,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/15688955,2.0,Проспект старого Зимнего дворца с каналом соединяющим Мойку с Невою
5d114583825ad31aced842f4,"Негатив на стеклянном носителе. Проспект вниз по Неве реке, гравюра М.И. Махаева.",,17198379,МЛ-1349,МАЭ № 7700-4,0,6,17329111,,,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/17050968,5.0,Проспект вниз по Неве реке между Зимним домом и Академией Наук
5c3e1b7093fa687ca4c14d4e,Гравюра. Проспект вверх по Неве реке от Адмиралтейства и Академии Наук к востоку. Правая часть панорамы,"Махаев Михаил Иванович (автор рисунка) ,Виноградов Ефим Григорьевич",10610907,РГ-33/1,ВМИИ КП-636,0,6,10724879,"На первом плане река с лодками и парусными судами, справа и слева фрагментарно видны парусные весельные судна. В центре на втором плане набережная со сплошной стеной фасадов домов в два и три этажа. В левом нижнем углу фрагмент картуша с завитками и перекрещенными якорями. Под изображением печатные надписи.","бумага, гравюра резцовая",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/7938085,2.0,Проспект вверх по Неве реке от Адмиралтейства и Академии Наук к востоку.
5cbe39c293fa687ca4375b84,Старый Зимний дворец со стороны Невы,Е.Г. Виноградов по рисунку М. И. Махаева,16214784,ГМИ СПб Инв.№-I-А1098г,ГМИ СПб 163546,0,6,16343153,"На переднем плане - Нева с парусниками и лодками; на берегу слева - старый Зимний дворец, справа - перспектива Зимней канавки с мостом, правее - трехэтажное здание; под изображением в картуше - герб Петербурга; внизу - надписи: слева - ""Проспектъ стараго Зимняго дворца съ каналомъ, соединяющимъ Мойку съ Невою"", справа - тот же текст на французском языке; под рамкой слева - ""Подсмотр. Г.Валерiани, снималъ подмастерья Михайла Махаевъ"", справа - ""Подсмотр. мастера Ивана Соколова, грид. Ефимъ Виноградовъ""; лист № 7 из издания ""Планъ столичнаго города Санктъ-Петербурга… 1753 года"".",Бумага.  Гравюра резцом.,,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/15689117,2.0,Проспект старого Зимнего дворца с каналом соединяющим Мойку с Невою
637d3fef584941407ffc66b9,"Вид на Летний дворец Елизаветы Петровны: на переднем плане слева - Мойка, справа - стоящий от нее канал с гребными судами","Автор рисунка: Махаев, Михаил Иванович ,Гравер: Греков, Алексей Ангильевич",39472547,ЭРГ-31670,ГИКГЭ-346192,0,6,39693823,,"акварель, гравюра резцом и офортом",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/48166210,2.0,Летний дворец Елизаветы Петровны с угла Мойки и Фонтанки
5c3e122393fa687ca43a4c60,Эрмитаж в Сарском Селе. Гравюра,Махаев М. М.,6229941,ЕД-643-XII,ЦС КП-15720,0,6,6463013,"Исполнена в Академии Художеств по рисунку М.М.Махаева; представлен общий вид павильона с восточной стороны с прилегающей территорией сада с фигурами гуляющих; на втором плане восточный фасад Екатерининского дворца; внизу надписи: ""Эрмитажъ въ саду Ея Императорского Величества дворца въ Сарскомъ Селъ"" и ""L`Hermitage dans le Jardin Imperial de Sarskoe Selo Maison de Plaisance de Sa Maj-te Imp-le de toutes les Russies"".","гравюра, бумага",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/37438123,2.0,Эрмитаж. Екатерининский парк
6227c7b2cff1801b8a9b126e,Кремль. Красное крыльцо и Грановитая палата. 1-я серия. Лист 4-й. Придворный календарь на 1765 г. Без подписей.Переиздание,"Махаев М. И. (Автор рисунка)
Стрижов И С (Гравер)",34256975,Л 3149,ГИМ 45856/486,0,6,34456472,,"бумага, гравюра",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/40909379,2.0,Кремль. Красное крыльцо и Грановитая палата
6227c7b2cff1801b8a9b127f,Вид летнего Императорского дворца с южной и западной стороны. 1 серия. Лист 7-й. Придворный календарь на 1765 г.,"Махаев М.И./Усачев В.А. (Авторы рисунка)
Саблин В.П. (Гравер)",34256958,Л 937,ГИМ 70156/16500,0,6,34456493,,"бумага верже голубая, гравюра",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/40909396,2.0,Вид Московского Летнего дворца с южной и западной стороны
608f1641a04b277c20776055,"г. Москва. Триумфальная арка Екатерины II. Триумфальная площадь. 1762 г., сгорела в 1773 г. «Вид Триумфальных ворот из Земляного города к Тверской-Ямской». Лист 2. Илл. к «Краткой Российской империи географии» с карманным атласом.",Махаев М.И.,28545116,Р III-6892,ГНИМА ОФ-1478/2099,0,6,28708770,,"бумага, гравюра резцовая, офорт",,,http://goskatalog.ru/muzfo-imaginator/rest/images/original/32955716,1.0,Триумфальная арка Екатерины II. Триумфальная площадь
