id;name;author;statusId;date_created;typology;technologies;connectedness;text_2;plot;pred_plot;text;regNumber
5c3e10bc93fa687ca4261073;План Санкт-Петербурга. Лист 4.;граверы гравировальной палаты АН по оригинальному чертежу составленному :Трускотом И. Ф. с рисунков Махаева М.И., Павлова М., Алексеева. Ф.;6;1753;графика;бумага, офортом, гравюра резцом;3.0;план санкт петербург лист;План Петербурга 1753;2;план санктпетербург лист  гравер гравировальный палата ан по оригинальный чертеж составлять трускот и ф с рисунок махаева ми павлов м алексеев ф бумага офорт гравюра резец;5631685
5c3e10c193fa687ca4268992;План Санкт-Петербурга. Лист 7.;граверы гравировальной палаты АН по оригинальному чертежу составленному :Трускотом И. Ф. с рисунков Махаева М.И., Павлова М., Алексеева. Ф.;6;1753;графика;гравюра резцом, бумага, офортом;3.0;план санкт петербург лист;;2;план санктпетербург лист  гравер гравировальный палата ан по оригинальный чертеж составлять трускот и ф с рисунок махаева ми павлов м алексеев ф гравюра резец бумага офорт;5631558
5c3e10ce93fa687ca4271bf2;План Санкт-Петербурга. Лист 3.;граверы гравировальной палаты АН по оригинальному чертежу составленному :Трускотом И. Ф. с рисунков Махаева М.И., Павлова М., Алексеева. Ф.;6;1753;графика;офортом, бумага, гравюра резцом;3.0;план санкт петербург лист;;2;план санктпетербург лист  гравер гравировальный палата ан по оригинальный чертеж составлять трускот и ф с рисунок махаева ми павлов м алексеев ф офорт бумага гравюра резец;5631505
5c3e10c193fa687ca4268f3f;План Санкт-Петербурга. Лист 8.;граверы гравировальной палаты АН по оригинальному чертежу составленному :Трускотом И. Ф. с рисунков Махаева М.И., Павлова М., Алексеева. Ф.;6;1753;графика;офортом, гравюра резцом, бумага;3.0;план санкт петербург лист;;2;план санктпетербург лист  гравер гравировальный палата ан по оригинальный чертеж составлять трускот и ф с рисунок махаева ми павлов м алексеев ф офорт гравюра резец бумага;5631090
5c3e10c193fa687ca426921e;План Санкт-Петербурга. Лист 9.;граверы гравировальной палаты АН по оригинальному чертежу составленному :Трускотом И. Ф. с рисунков Махаева М.И., Павлова М., Алексеева. Ф.;6;1753;графика;офортом, бумага, гравюра резцом;3.0;план санкт петербург лист;;2;план санктпетербург лист  гравер гравировальный палата ан по оригинальный чертеж составлять трускот и ф с рисунок махаева ми павлов м алексеев ф офорт бумага гравюра резец;5631064
5c3e10c193fa687ca42686b5;Проспект вниз по Неве реке между зимним Ея Императорского Величества домом и Академией наук;Valeriani, Giuseppe, 1708-1762) снимал вид ,Качалов, Григорий Аникеевич (1711/12-1759) (Гравер), Махаев, Михаил Иванович (1717-1770) (Автор рисунка), Валериани, Джузеппе (Иосиф;6;1753;графика;бумага, офортом, гравюра резцом;3.0;проспект вниз по нева река между зимний она императорский величество дом и академия наука;;69;проспект вниз по нева река между зимний она императорский величество дом и академия наука aleran guseppe  снимать вид качалов григорий аникеевич  гравер махаев михаил иванович  автор рисунок валериани джузеппе иосиф бумага офорт гравюра резец;5631175
5c3e10d193fa687ca4277388;План Санкт-Петербурга. Лист 5.;граверы гравировальной палаты АН по оригинальному чертежу составленному :Трускотом И. Ф. с рисунков Махаева М.И., Павлова М., Алексеева. Ф.;6;1753;графика;бумага, гравюра резцом, офортом;3.0;план санкт петербург лист;;2;план санктпетербург лист  гравер гравировальный палата ан по оригинальный чертеж составлять трускот и ф с рисунок махаева ми павлов м алексеев ф бумага гравюра резец офорт;5631171
5c3e10bc93fa687ca4261539;План Санкт-Петербурга. Лист 1.;граверы гравировальной палаты АН по оригинальному чертежу составленному :Трускотом И. Ф. с рисунков Махаева М.И., Павлова М., Алексеева. Ф.;6;1753;графика;офортом, гравюра резцом, бумага;3.0;план санкт петербург лист;;2;план санктпетербург лист  гравер гравировальный палата ан по оригинальный чертеж составлять трускот и ф с рисунок махаева ми павлов м алексеев ф офорт гравюра резец бумага;5630817
5c3e10bd93fa687ca42620f4;План Санкт-Петербурга. Лист 2.;граверы гравировальной палаты АН по оригинальному чертежу составленному :Трускотом И. Ф. с рисунков Махаева М.И., Павлова М., Алексеева. Ф.;6;1753;графика;гравюра резцом, офортом, бумага;3.0;план санкт петербург лист;;2;план санктпетербург лист  гравер гравировальный палата ан по оригинальный чертеж составлять трускот и ф с рисунок махаева ми павлов м алексеев ф гравюра резец офорт бумага;5630814
5d114553825ad31aced5945e;"(Россия, Москва). ""Красное крыльцо. (1762 г.)"" Таблица [28].";Фотогравюра с 1796 года (?) гравюры С. Путимцева по рисунку 1762-1768 годов Ж.-Л. Де Велли (1730-1804/1809) и М. И. Махаева (1718-1770).;6;1886 г. Переплет 1887 г.;предметы печатной продукции;Бумага, ткань.  Фотогравюра.;3.0; россия москва красный крыльцо г таблица;;6;россия москва красный крыльцо  г таблица  фотогравюра с  год  гравюра с путимцев по рисунок  год жл де велли  и м и махаева  бумага ткань  фотогравюра;17152188
5d114553825ad31aced595c8;"(Россия, Москва).  ""Красная площадь. (1762 г.)"" Таблица [29].";Фотогравюра с гравюры неизвестного мастера по рисунку 1762-1768 годов Ж.-Л. Де Велли (1730-1804/1809) и М. И. Махаева (1718-1770).;6;1886 г. Переплет 1887 г.;предметы печатной продукции;Бумага, ткань.  Фотогравюра.;3.0; россия москва красный площадь г таблица;;72;россия москва  красный площадь  г таблица  фотогравюра с гравюра неизвестный мастер по рисунок  год жл де велли  и м и махаева  бумага ткань  фотогравюра;17152156
5d114553825ad31aced59783;"(Россия, Москва). ""Обнародованiе Манифеста въ Москвъ на Ивановской площади о назначенномъ времени для Высочайшаго Коронованiя Ея Величества Государыни Императрицы Екатерины Алексъевны Самодержицы всероссиiскiя въ Сентябръ Месяцъ 1762 Года"". Таблица [27].";Фотогравюра с гравюры 1796 года (?) А. Я. Колпашникова (1744-1814) по рисунку 1762-1768 годов Ж.-Л. Де Велли (1730-1804/1809) и М. И. Махаева (1718-1770).;6;1886 г. Переплет 1887 г.;предметы печатной продукции;Бумага, ткань.  Фотогравюра.;3.0; россия москва обнародоваться е манифест в москв на ивановский площадь о назначать время для высокий короновать я она величество государыня императрица екатерина алексъевна самодержица всеросси ск я в сентябр месяц год таблица;;2;россия москва обнародован манифест в москв на ивановский площадь о назначать время для высокий короновань она величество государыня императрица екатерина алексъевный самодержица всероссискя в сентябр месяц  год таблица  фотогравюра с гравюра  год  а я колпашников  по рисунок  год жл де велли  и м и махаева  бумага ткань  фотогравюра;17152092
5d114553825ad31aced59e09;"(Россия, Москва).  ""Никольскiя ворота (видъ изъ Кремля). (1775 г.)"". Таблица [34].";Фотогравюра с литографии с тоном из издания 1842 года К. Я. Тромонина (? - 1847)  по гравюре 1763 - 1769 годов М. И. Махаева (1717-1770) по собственному рисунку 1763 года.;6;1886 г. Переплет 1887 г.;предметы печатной продукции;Бумага, ткань.  Фотогравюра.;3.0; россия москва никольск я ворота вид из кремль г таблица;;0;россия москва  никольскя ворота вид из кремль  г таблица  фотогравюра с литография с тон из издание  год к я тромонин     по гравюра    год м и махаева  по собственный рисунок  год бумага ткань  фотогравюра;17152601
5d114553825ad31aced59eab;"(Россия, Москва). ""(1775 г.)"". [Вид Никольских триумфальных ворот с частью цейхгауза. Вид Триумфальных ворот (Красныхъ) в Земляном городе]. Таблица [20].";Фотогравюры с гравюр 1763 - 1769 годов М. И. Махаева (1717-1770) по собственным рисункам 1763 года.;6;1886 г. Переплет 1887 г.;предметы печатной продукции;Бумага, ткань.  Фотогравюра.;3.0; россия москва г вид никольский триумфальный ворота с часть цейхгауз вид триумфальный ворота красный в земляной город таблица;;7;россия москва  г вид никольский триумфальный ворота с часть цейхгауз вид триумфальный ворота красный в земляной город таблица  фотогравюра с гравюра    год м и махаева  по собственный рисунок  год бумага ткань  фотогравюра;17152583
5d114553825ad31aced59eca;"(Россия, Москва). ""(1775 г.)"" [Вид Воскресенских триумфальных ворот от Куретного моста. Вид Воскресенских триумфальных ворот между библиотекой и Монетным двором]. Таблица [19].";Фотогравюры с гравюр 1763 - 1769 годов М. И. Махаева (1717-1770) по собственным рисункам 1763 года.;6;1886 г. Переплет 1887 г.;предметы печатной продукции;Бумага, ткань.  Фотогравюра.;3.0; россия москва г вид воскресенский триумфальный ворота от куретный мост вид воскресенский триумфальный ворота между библиотека и монетный двор таблица;;3;россия москва  г вид воскресенский триумфальный ворота от куретный мост вид воскресенский триумфальный ворота между библиотека и монетный двор таблица  фотогравюра с гравюра    год м и махаева  по собственный рисунок  год бумага ткань  фотогравюра;17152574
5d114553825ad31aced59ee3;"(Россия, Москва). ""Виды половины XVIII столътiя"". [Вид Кремля с Каменного моста. Вид Успенского собора и Грановитой палаты]. Таблица [14].";Фотогравюры с гравюр 1763 - 1769 годов П. Т. Балабина (1734 ? - 1788) и Н. Я. Саблина (1736-1808) по рисункам 1763 года М. И. Махаева (1717-1770).;6;1886 г. Переплет 1887 г.;предметы печатной продукции;Бумага, ткань.  Фотогравюра.;3.0; россия москва вид половина столът я вид кремль с каменный мост вид успенский собор и грановитый палата таблица;;92;россия москва вид половина  столътя вид кремль с каменный мост вид успенский собор и грановитый палата таблица  фотогравюра с гравюра    год п т балабин     и н я саблин  по рисунок  год м и махаева  бумага ткань  фотогравюра;17152569
5d114553825ad31aced59ef1;"(Россия, Москва). ""(1775 г.)"" [Вид Триумфальных ворот из Земляного города. Вид Триумфальных ворот на Тверской улице]. Таблица [18].";Фотогравюры с гравюр 1763 - 1769 годов М. И. Махаева (1717-1770) по собственным рисункам 1763 года.;6;1886 г. Переплет 1887 г.;предметы печатной продукции;Бумага, ткань.  Фотогравюра.;3.0; россия москва г вид триумфальный ворота из земляной город вид триумфальный ворота на тверской улица таблица;;40;россия москва  г вид триумфальный ворота из земляной город вид триумфальный ворота на тверской улица таблица  фотогравюра с гравюра    год м и махаева  по собственный рисунок  год бумага ткань  фотогравюра;17152566
5d114553825ad31aced59f10;"(Россия, Москва). ""Виды половины XVIII столътiя"". [Вид Кремлевского старого дворца. Красное крыльцо и Грановитая палата]. Таблица [15].";Фотогравюры с гравюр 1763 - 1769 годов Н. Ф. Челнакова (1733/1736 - 1790) и И. С. Стрижова (1744/1745 - после 1769) по рисункам 1763 года М. И. Махаева (1717-1770).;6;1886 г. Переплет 1887 г.;предметы печатной продукции;Бумага, ткань.  Фотогравюра.;3.0; россия москва вид половина столът я вид кремлевский старый дворец красный крыльцо и грановитый палата таблица;;6;россия москва вид половина  столътя вид кремлевский старый дворец красный крыльцо и грановитый палата таблица  фотогравюра с гравюра    год н ф челнаков    и и с стрижов   после  по рисунок  год м и махаева  бумага ткань  фотогравюра;17152560
5d114553825ad31aced59f1d;"(Россия, Москва). ""Старыя Трiумфальныя ворота. (1775 г.)"". Таблица [23].";Фотогравюра с увеличенного рисунка Н. А. Мартынова (работал в 1848 - 1856 годах) по гравюре 1763 - 1769 годов М. И. Махаева (1717-1770) по собственному рисунку 1763 года.;6;1886 г. Переплет 1887 г.;предметы печатной продукции;Бумага, ткань.  Фотогравюра.;3.0; россия москва старый тр умфальный ворота г таблица;Триумфальная арка Екатерины II. Триумфальная площадь;2;россия москва старый трумфальный ворота  г таблица  фотогравюра с увеличивать рисунок н а мартынов работать в    год по гравюра    год м и махаева  по собственный рисунок  год бумага ткань  фотогравюра;17152556
5d114553825ad31aced59f2d;"(Россия, Москва). ""Виды половины XVIII столътiя"". [Вид Московского Летнего дворца. Вид Кремля из Замоскворечья]. Таблица [17].";Фотогравюры с гравюр 1763 - 1769 годов М. И. Махаева (1717-1770) и Н. Я. Саблина (1736-1808) по рисунку М. И. Махаева и рисунку В. А. Усачева (1740 - после 1782), снятому под смотрением М. И. Махаева.;6;1886 г. Переплет 1887 г.;предметы печатной продукции;Бумага, ткань.  Фотогравюра.;3.0; россия москва вид половина столът я вид московский летний дворец вид кремль из замоскворечье таблица;;0;россия москва вид половина  столътя вид московский летний дворец вид кремль из замоскворечье таблица  фотогравюра с гравюра    год м и махаева  и н я саблин  по рисунок м и махаева и рисунок в а усачев   после  снимать под смотрение м и махаева бумага ткань  фотогравюра;17152552
5d114553825ad31aced59f40;"(Россия, Москва). ""Виды половины XVIII столътiя"". [Вид нового дворца в Кремле. Новый императорский дворец в Кремле]. Таблица [16].";Фотогравюры с гравюр 1763 - 1769 годов Н. Ф. Челнакова (1733/1736 - 1790) и П. Т. Балабина (1734 ? - 1788) по рисункам 1763 года М. И. Махаева (1717-1770).;6;1886 г. Переплет 1887 г.;предметы печатной продукции;Бумага, ткань.  Фотогравюра.;3.0; россия москва вид половина столът я вид новый дворец в кремль новый императорский дворец в кремль таблица;;91;россия москва вид половина  столътя вид новый дворец в кремль новый императорский дворец в кремль таблица  фотогравюра с гравюра    год н ф челнаков    и п т балабин     по рисунок  год м и махаева  бумага ткань  фотогравюра;17152548
5d114553825ad31aced59f57;"(Россия, Москва).  ""Трiумфальныя ворота въ Бълом городъ. (1775 г.)"". Таблица [22].";Фотогравюра с увеличенного рисунка Н. А. Мартынова (работал в 1848 - 1856 годах) по гравюре 1763 - 1769 годов М. И. Махаева (1717-1770) по собственному рисунку 1763 года.;6;1886 г. Переплет 1887 г.;предметы печатной продукции;Бумага, ткань.  Фотогравюра.;3.0; россия москва тр умфальный ворота в бълом город г таблица;Вид Триумфальных ворот на Тверской улице в Белом городе;2;россия москва  трумфальный ворота в бълом город  г таблица  фотогравюра с увеличивать рисунок н а мартынов работать в    год по гравюра    год м и махаева  по собственный рисунок  год бумага ткань  фотогравюра;17152545
60e0d3dc79cd7b5fecf3d97a;Старый С.-Петербург. Вид Аничкина дворца и Невского проспекта в начале царствования Екатерины II.;Махаев М., художник.;6;1903 г.;предметы печатной продукции;бумага.  фототипия;3.0;старый с петербург вид аничкин дворец и невский проспект в начало царствование екатерина;;2;старый спетербург вид аничкин дворец и невский проспект в начало царствование екатерина  махаев м художник бумага  фототипия;29905225
60e0d3dc79cd7b5fecf3d9a1;Старый С.-Петербург. Невский проспект и Адмиралтейство.;Махаев, художник.;6;1903 г.;предметы печатной продукции;бумага.  фототипия;3.0;старый с петербург невский проспект и адмиралтейство;;93;старый спетербург невский проспект и адмиралтейство махаев художник бумага  фототипия;29905186
5d3a249f825ad31ace7027fb;Екатерина в алтаре Успенского собора. Гравюра;Неизвестный гравер (Гравер)  , Девильи Ж Л (Автор рисунка) , Махаев М. И. (Автор рисунка);6;[1790-е гг.];графика;гравюра резцовая, бумага;4.0;екатерина в алтарь успенский собор гравюра;;2;екатерина в алтарь успенский собор гравюра неизвестный гравер гравер   девилья ж л автор рисунок  махаев м и автор рисунок гравюра резцовый бумага;18053901
5d3a249f825ad31ace702803;Вид Красной площади у Никольских ворот Кремля. Гравюра;Девильи Ж Л (Автор рисунка)  ,Неизвестный гравер (Гравер)  , Махаев М. И. (Автор рисунка);6;[1790-е гг.];графика;гравюра резцовая, бумага;4.0;вид красный площадь у никольский ворота кремль гравюра;;72;вид красный площадь у никольский ворота кремль гравюра девилья ж л автор рисунок  неизвестный гравер гравер   махаев м и автор рисунок гравюра резцовый бумага;18053898
5d3a249f825ad31ace702807;Обнародование Манифеста в Москве на Ивановской площади  о назначенном времени  коронования  Императрицы Екатерины Алексеевны  в сентябре  1762 года. Гравюра;Девильи Ж Л (Автор рисунка)  ,Махаев М. И. (Автор рисунка)  , Колпашников А Я (Гравер);6;[1790-е гг.];графика;гравюра резцовая, бумага;4.0;обнародование манифест в москва на ивановский площадь о назначать время коронование императрица екатерина алексеевна в сентябрь год гравюра;;2;обнародование манифест в москва на ивановский площадь  о назначать время  коронование  императрица екатерина алексеевна  в сентябрь   год гравюра девилья ж л автор рисунок  махаев м и автор рисунок   колпашник а я гравер гравюра резцовый бумага;18053897
5e4c53b91c266ee13da8b4ca;[Вид на набережную Невы у Академии наук и Кунсткамеры. Фрагмент.], с гравюры Г.А.Качалова по рисунку М.И.Махаева, репродукция;;6;Вторая половина XX в.;графика;печать, бумага;4.0; вид на набережная нева у академия наука и кунсткамера фрагмент с гравюра г а качалов по рисунок м и махаева репродукция;;2;вид на набережная нева у академия наука и кунсткамера фрагмент с гравюра гакачалов по рисунок мимахаева репродукция  печать бумага;21156428
5e4c53b91c266ee13da8b4e9;"""Адмиралтейство со стороны Невского проспекта."", с гравюры Г.А.Качалова по рисунку М.И.Махаева, открытка";;6;1981;графика;бумага, печать цветная;4.0; адмиралтейство со сторона невский проспект с гравюра г а качалов по рисунок м и махаева открытка;;93;адмиралтейство со сторона невский проспект с гравюра гакачалов по рисунок мимахаева открытка  бумага печать цветной;21156422
5e4c53b91c266ee13da8b577;"""Третий Зимний дворец со стороны Дворцовой площади"" с гравюры по рисунку М.Махаева, вырезка из печатного издания";;6;Вторая половина XX в.;графика;бумага, печать;4.0; третий зимний дворец со сторона дворцовый площадь с гравюра по рисунок м махаева вырезка из печатный издание;;59;третий зимний дворец со сторона дворцовый площадь с гравюра по рисунок ммахаева вырезка из печатный издание  бумага печать;21156402
5e4c53b91c266ee13da8b5bc;"""Панорама Невы вниз по течению"" с гравюры по рисунку М.Махаева, вырезка из печатного издания";;6;Вторая половина XX в.;графика;печать, бумага;4.0; панорама нева вниз по течение с гравюра по рисунок м махаева вырезка из печатный издание;;56;панорама нева вниз по течение с гравюра по рисунок ммахаева вырезка из печатный издание  печать бумага;21156393
5e4c53b91c266ee13da8b5d0;"""Нева около стрелки Васильевского острова вверх по течению. 1753 г."", с гравюры по рисунку М.Махаева, вырезка из печатного издания";;6;Вторая половина XX в.;графика;бумага, печать;4.0; нева около стрелка васильевский остров вверх по течение г с гравюра по рисунок м махаева вырезка из печатный издание;;25;нева около стрелка васильевский остров вверх по течение  г с гравюра по рисунок ммахаева вырезка из печатный издание  бумага печать;21156390
5e4c53b91c266ee13da8b643;"""Вид вниз по Неве от наплавного моста"" работы неизвестного художника по рисунку М.И.Махаева, открытка";;6;1981;графика;бумага, печать цветная глянцевая;4.0; вид вниз по нева от наплавной мост работа неизвестный художник по рисунок м и махаева открытка;Проспект вниз по реке Неве от Невского моста между Исаакиевской церковью и кадетским корпусом;2;вид вниз по нева от наплавной мост работа неизвестный художник по рисунок мимахаева открытка  бумага печать цветной глянцевый;21156367
5e4c53b91c266ee13da8b66b;"""Набережная Невы и Зимний дворец (1732-1735гг.)"", с гравюры Е.Виноградова по рисунку М.И.Махаева, репродукция";;6;Вторая половина XX в.;графика;бумага, печать;4.0; набережная нева и зимний дворец гг с гравюра е виноградов по рисунок м и махаева репродукция;;71;набережная нева и зимний дворец гг с гравюра евиноградов по рисунок мимахаева репродукция  бумага печать;21156364
5e4c53b91c266ee13da8b6a8;"""Здание Двенадцати коллегий"", с гравюры по рисунку М.Махаева, вырезка из печатного издания";;6;Вторая половина XX в.;графика;печать, бумага;4.0; здание двенадцать коллегия с гравюра по рисунок м махаева вырезка из печатный издание;;12;здание двенадцать коллегия с гравюра по рисунок ммахаева вырезка из печатный издание  печать бумага;21156354
5e4c53b91c266ee13da8b6f3;"""Академия наук и Кунсткамера. Деталь панорамы. 1753 г."", с гравюры Г.А. Качалова по рисунку М.И.Махаева, открытка";;6;1971;графика;печать цветная, бумага;4.0; академия наука и кунсткамера деталь панорама г с гравюра г а качалов по рисунок м и махаева открытка;;2;академия наука и кунсткамера деталь панорама  г с гравюра га качалов по рисунок мимахаева открытка  печать цветной бумага;21156342
5e4c53b91c266ee13da8b78e;"""Летний дворец"" работы М. Махаева, вырезка из печатного издания";;6;Начало XX в.;графика;бумага, печать;4.0; летний дворец работа м махаева вырезка из печатный издание;Летний дворец в Петербурге;11;летний дворец работа м махаева вырезка из печатный издание  бумага печать;21156621
5e4c53b91c266ee13da8b81d;"""Зимний дворец, построенный Д.Трезини"", с картины неизвестного художника по рисунку М.Махаева, вырезка из печатного издания";;6;Вторая половина XX в.;графика;бумага, печать;4.0; зимний дворец построить д трезинь с картина неизвестный художник по рисунок м махаева вырезка из печатный издание;Проспект старого Зимнего дворца, с каналом, соединяющим Мойку с Невой.;2;зимний дворец построить дтрезинь с картина неизвестный художник по рисунок ммахаева вырезка из печатный издание  бумага печать;21156600
5e4c53b91c266ee13da8b869;"""Летний дворец в Петербурге"", с рисунка М.Махаева, вырезка из печатного издания";;6;Вторая половина XX в.;графика;печать, бумага;4.0; летний дворец в петербург с рисунок м махаева вырезка из печатный издание;;11;летний дворец в петербург с рисунок ммахаева вырезка из печатный издание  печать бумага;21156594
5e4c53b91c266ee13da8b877;"""Вид на Неву и Петропавловскую крепость"" работы Р.Уотса по рисунку М.Махаева, открытка";;6;1985;графика;бумага, печать цветная;4.0; вид на нева и петропавловский крепость работа р уотс по рисунок м махаева открытка;Вид на Неву и Петропавловскую крепость;2;вид на нева и петропавловский крепость работа руотс по рисунок ммахаева открытка  бумага печать цветной;21156592
5e4c53b91c266ee13da8b899;"""Старинный Гостинный двор на Васильевском острове"", со старинной гравюры по рисунку М. Махаева, вырезка из печатного издания";;6;Начало XX в.;графика;бумага, печать;4.0; старинный гостинный двор на васильевский остров со старинный гравюра по рисунок м махаева вырезка из печатный издание;;2;старинный гостинный двор на васильевский остров со старинный гравюра по рисунок м махаева вырезка из печатный издание  бумага печать;21156590
5e4c53ba1c266ee13da8b8a3;"""Невский проспект у Фонтанки"", с гравюры по рисунку М.И.Махаева, вырезка из печатного издания";;6;Вторая половина XX в.;графика;бумага, печать;4.0; невский проспект у фонтанка с гравюра по рисунок м и махаева вырезка из печатный издание;;48;невский проспект у фонтанка с гравюра по рисунок мимахаева вырезка из печатный издание  бумага печать;21156589
5e4c53ba1c266ee13da8b942;"""Вид реки Фонтанки от Грота и Запасного дворца. 1753 г."" с гравюры Г.А.Качалова по рисунку М.И.Махаева, открытка";;6;1995-2000;графика;бумага, печать цветная;4.0; вид река фонтанка от грот и запасной дворец г с гравюра г а качалов по рисунок м и махаева открытка;;50;вид река фонтанка от грот и запасной дворец  г с гравюра гакачалов по рисунок мимахаева открытка  бумага печать цветной;21156566
5e4c53ba1c266ee13da8b96b;"""Второй Зимний дворец и мост через Зимнюю канавку"", с гравюры по рисунку М.Махаева, вырезка из печатного издания";;6;Вторая половина XX в.;графика;бумага, печать;4.0; второй зимний дворец и мост через зимний канавка с гравюра по рисунок м махаева вырезка из печатный издание;;8;второй зимний дворец и мост через зимний канавка с гравюра по рисунок ммахаева вырезка из печатный издание  бумага печать;21156557
5e4c53ba1c266ee13da8b988;[Невский проспект у Фонтанки. 1753 г.], с гравюры по рисунку М.Махаева, вырезка из печатного издания;;6;Начало XX в.;графика;печать, бумага;4.0; невский проспект у фонтанка г с гравюра по рисунок м махаева вырезка из печатный издание;;48;невский проспект у фонтанка  г с гравюра по рисунок ммахаева вырезка из печатный издание  печать бумага;21156554
5e4c53ba1c266ee13da8b98a;"""Фонтанка у Летнего сада"", с гравюры по рисунку Махаева, вырезка из печатного издания";;6;вторая половина XX века;графика;бумага, печать;4.0; фонтанка у летний сад с гравюра по рисунок махаева вырезка из печатный издание;Грот. Летний сад по реке Фонтанке;37;фонтанка у летний сад с гравюра по рисунок махаева вырезка из печатный издание  бумага печать;21156553
5e4c53ba1c266ee13da8b992;"""Вид Фонтанки с Невы"", с гравюры Рулье по рисунку Махаева, репродукция";;6;Начало XX в.;графика;бумага, печать глянцевая;4.0; вид фонтанка с нева с гравюра рулье по рисунок махаева репродукция;;2;вид фонтанка с нева с гравюра рулье по рисунок махаева репродукция  бумага печать глянцевый;21156551
5e4c53ba1c266ee13da8b999;"""Аничков дворец, Невский проспект и дворец И.И.Шувалова от берега Фонтанки"", неивестный художник по рисунку М.И.Махаева 1750 г. (с дополнениями), открытка";;6;1981;графика;бумага, печать цветная;4.0; аничков дворец невский проспект и дворец и и шувалов от берег фонтанка неивестный художник по рисунок м и махаева г с дополнение открытка;;2;аничков дворец невский проспект и дворец иишувалов от берег фонтанка неивестный художник по рисунок мимахаева  г с дополнение открытка  бумага печать цветной;21156548
5e4c53ba1c266ee13da8b9f4;"""Вид Миллионной улицы от главной аптеки к Зимнему дворцу"" работы М.Махаева, открытка";;6;1981;графика;бумага, печать;4.0; вид миллионный улица от главный аптека к зимний дворец работа м махаева открытка;;2;вид миллионный улица от главный аптека к зимний дворец работа ммахаева открытка  бумага печать;21156525
5e4c53ba1c266ee13da8ba0d;"""Здание Двенадцати коллегий в Петербурге"", работы неизвестного художника по рисунку М.Махаева, открытка";;6;1986;графика;бумага, печать цветная глянцевая;4.0; здание двенадцать коллегия в петербург работа неизвестный художник по рисунок м махаева открытка;;12;здание двенадцать коллегия в петербург работа неизвестный художник по рисунок ммахаева открытка  бумага печать цветной глянцевый;21156519
5e4c53ba1c266ee13da8c350;"""Зимний дворец."", с рисунка М.Махаева, вырезка из печатного издания";;6;Вторая половина XX в.;графика;печать, бумага;4.0; зимний дворец с рисунок м махаева вырезка из печатный издание;;8;зимний дворец с рисунок ммахаева вырезка из печатный издание  печать бумага;21157023
603c0bae6a993426689bb69a;"Усадьба Кусково, ул. Юности, 2. XVIII в., Грот. Усадьба Кусково. 1756-1762/1775 гг. г. Москва.
Табл. 56. Вып.II.  Перспективный вид усадьбы. Грот. Фасады. Из серии фототипий к изданию «Архитектурные памятники Москвы.» Выпуски I-III. Редакция и текст И.Е. Бондаренко. Архитектор: Кологривов Ю.И.; Архитектор: Ухтомский Д.В.; Архитектор: Бланк К.И.; Архитектор: Аргунов Ф.С.; Архитектор: Миронов А.Ф.; Архитектор: Дикушин Г.Е. Издание Художественных фототипий К.А. Фишер, Москва, Кузнецкий мост,11. Типолитография Ж. Шейккль, Фуркасовский пер.,д. Обидиной";Фишер К.А. , Махаев М.И.;6;1904-1906.;графика;фототипия, бумага;4.0;усадьба кусково ул юность в грот усадьба кусково гг г москва табла вып перспективный вид усадьба грот фасад из серия фототипия к издание архитектурный памятник москва выпуск редакция и текст и е бондаренко архитектор кологрив ю и архитектор ухтомский д в архитектор бланк к и архитектор аргунов ф с архитектор миронов а ф архитектор дикушин г е издание художественный фототипия к а фишер москва кузнецкий мост типолитография ж шейккль фуркасовский переть д обидина;;75;усадьба кусково ул юность   в грот усадьба кусково  гг г москватабла  вып  перспективный вид усадьба грот фасад из серия фототипия к издание архитектурный памятник москва выпуск  редакция и текст ия бондаренко архитектор кологрив юи архитектор ухтомский дв архитектор бланк ки архитектор аргунов фс архитектор миронов аф архитектор дикушин ге издание художественный фототипия ка фишер москва кузнецкий мост типолитография ж шейккль фуркасовский перд обидина фишер ка  махаев ми фототипия бумага;27011624
